hour;Zeitstempel;YYYYMMDD;hhmmss;unixtimestamp;P_el
7408;2023-11-05 14:00:00+00:00;20221105;152250;1667658150;1.32123625
7409;2023-11-05 15:00:00+00:00;20221105;162250;1667661750;1.206367
7410;2023-11-05 16:00:00+00:00;20221105;172250;1667665350;1.0408705
7411;2023-11-05 17:00:00+00:00;20221105;182250;1667668950;0.46683725
7412;2023-11-05 18:00:00+00:00;20221105;192250;1667672550;0.669653
7413;2023-11-05 19:00:00+00:00;20221105;202250;1667676150;0.79702975
7414;2023-11-05 20:00:00+00:00;20221105;212250;1667679750;1.14320625
7415;2023-11-05 21:00:00+00:00;20221105;222250;1667683350;0.4386615
7416;2023-11-05 22:00:00+00:00;20221105;232250;1667686950;0.50716325
7417;2023-11-05 23:00:00+00:00;20221106;2250;1667690550;0.56997725
7418;2023-11-06 00:00:00+00:00;20221106;12250;1667694150;0.31149925
7419;2023-11-06 01:00:00+00:00;20221106;22250;1667697750;0.30032975
7420;2023-11-06 02:00:00+00:00;20221106;32250;1667701350;0.29784025
7421;2023-11-06 03:00:00+00:00;20221106;42250;1667704950;0.310254
7422;2023-11-06 04:00:00+00:00;20221106;52250;1667708550;0.298898
7423;2023-11-06 05:00:00+00:00;20221106;62250;1667712150;0.29169775
7424;2023-11-06 06:00:00+00:00;20221106;72250;1667715750;0.28365425
7425;2023-11-06 07:00:00+00:00;20221106;82250;1667719350;0.33315075
7426;2023-11-06 08:00:00+00:00;20221106;92250;1667722950;0.297876
7427;2023-11-06 09:00:00+00:00;20221106;102250;1667726550;0.27859325
7428;2023-11-06 10:00:00+00:00;20221106;112250;1667730150;0.27494125
7429;2023-11-06 11:00:00+00:00;20221106;122250;1667733750;0.45270825
7430;2023-11-06 12:00:00+00:00;20221106;132250;1667737350;0.508575
7431;2023-11-06 13:00:00+00:00;20221106;142250;1667740950;0.50712875
7432;2023-11-06 14:00:00+00:00;20221106;152250;1667744550;0.51204175
7433;2023-11-06 15:00:00+00:00;20221106;162250;1667748150;0.52281
7434;2023-11-06 16:00:00+00:00;20221106;172250;1667751750;1.0638765
7435;2023-11-06 17:00:00+00:00;20221106;182250;1667755350;0.464722
7436;2023-11-06 18:00:00+00:00;20221106;192250;1667758950;0.33798625
7437;2023-11-06 19:00:00+00:00;20221106;202250;1667762550;0.951314
7438;2023-11-06 20:00:00+00:00;20221106;212250;1667766150;0.5965455
7439;2023-11-06 21:00:00+00:00;20221106;222250;1667769750;0.5467775
7440;2023-11-06 22:00:00+00:00;20221106;232250;1667773350;0.3575635
7441;2023-11-06 23:00:00+00:00;20221107;2250;1667776950;0.313299
7442;2023-11-07 00:00:00+00:00;20221107;12250;1667780550;0.31276425
7443;2023-11-07 01:00:00+00:00;20221107;22250;1667784150;0.321867
7444;2023-11-07 02:00:00+00:00;20221107;32250;1667787750;0.29918125
7445;2023-11-07 03:00:00+00:00;20221107;42250;1667791350;0.29740275
7446;2023-11-07 04:00:00+00:00;20221107;52250;1667794950;0.69951025
7447;2023-11-07 05:00:00+00:00;20221107;62250;1667798550;0.624846
7448;2023-11-07 06:00:00+00:00;20221107;72250;1667802150;0.412538
7449;2023-11-07 07:00:00+00:00;20221107;82250;1667805750;0.4134875
7450;2023-11-07 08:00:00+00:00;20221107;92250;1667809350;0.428387
7451;2023-11-07 09:00:00+00:00;20221107;102250;1667812950;0.7346585
7452;2023-11-07 10:00:00+00:00;20221107;112250;1667816550;0.5889795
7453;2023-11-07 11:00:00+00:00;20221107;122250;1667820150;0.8513245
7454;2023-11-07 12:00:00+00:00;20221107;132250;1667823750;0.52741
7455;2023-11-07 13:00:00+00:00;20221107;142250;1667827350;0.4410395
7456;2023-11-07 14:00:00+00:00;20221107;152250;1667830950;0.29141675
7457;2023-11-07 15:00:00+00:00;20221107;162250;1667834550;0.28485425
7458;2023-11-07 16:00:00+00:00;20221107;172250;1667838150;0.376555
7459;2023-11-07 17:00:00+00:00;20221107;182250;1667841750;0.6359735
7460;2023-11-07 18:00:00+00:00;20221107;192250;1667845350;0.61138925
7461;2023-11-07 19:00:00+00:00;20221107;202250;1667848950;0.86218375
7462;2023-11-07 20:00:00+00:00;20221107;212250;1667852550;0.716606
7463;2023-11-07 21:00:00+00:00;20221107;222250;1667856150;0.6363235
7464;2023-11-07 22:00:00+00:00;20221107;232250;1667859750;0.46833175
7465;2023-11-07 23:00:00+00:00;20221108;2250;1667863350;0.2909465
7466;2023-11-08 00:00:00+00:00;20221108;12250;1667866950;0.3194045
7467;2023-11-08 01:00:00+00:00;20221108;22250;1667870550;0.2836435
7468;2023-11-08 02:00:00+00:00;20221108;32250;1667874150;0.282775
7469;2023-11-08 03:00:00+00:00;20221108;42250;1667877750;0.28823225
7470;2023-11-08 04:00:00+00:00;20221108;52250;1667881350;0.4621295
7471;2023-11-08 05:00:00+00:00;20221108;62250;1667884950;0.983834
7472;2023-11-08 06:00:00+00:00;20221108;72250;1667888550;0.5127265
7473;2023-11-08 07:00:00+00:00;20221108;82250;1667892150;0.43718125
7474;2023-11-08 08:00:00+00:00;20221108;92250;1667895750;1.67749125
7475;2023-11-08 09:00:00+00:00;20221108;102250;1667899350;0.851878
7476;2023-11-08 10:00:00+00:00;20221108;112250;1667902950;1.0759585
7477;2023-11-08 11:00:00+00:00;20221108;122250;1667906550;0.66944025
7478;2023-11-08 12:00:00+00:00;20221108;132250;1667910150;0.51302725
7479;2023-11-08 13:00:00+00:00;20221108;142250;1667913750;0.37761275
7480;2023-11-08 14:00:00+00:00;20221108;152250;1667917350;0.5097975
7481;2023-11-08 15:00:00+00:00;20221108;162250;1667920950;1.127865
7482;2023-11-08 16:00:00+00:00;20221108;172250;1667924550;0.509507
7483;2023-11-08 17:00:00+00:00;20221108;182250;1667928150;0.3221645
7484;2023-11-08 18:00:00+00:00;20221108;192250;1667931750;0.60211175
7485;2023-11-08 19:00:00+00:00;20221108;202250;1667935350;1.46572875
7486;2023-11-08 20:00:00+00:00;20221108;212250;1667938950;1.77065225
7487;2023-11-08 21:00:00+00:00;20221108;222250;1667942550;1.21888325
7488;2023-11-08 22:00:00+00:00;20221108;232250;1667946150;0.9767315
7489;2023-11-08 23:00:00+00:00;20221109;2250;1667949750;0.45767975
7490;2023-11-09 00:00:00+00:00;20221109;12250;1667953350;0.4332655
7491;2023-11-09 01:00:00+00:00;20221109;22250;1667956950;0.322739
7492;2023-11-09 02:00:00+00:00;20221109;32250;1667960550;0.286688
7493;2023-11-09 03:00:00+00:00;20221109;42250;1667964150;0.312367
7494;2023-11-09 04:00:00+00:00;20221109;52250;1667967750;0.41167475
7495;2023-11-09 05:00:00+00:00;20221109;62250;1667971350;0.55671025
7496;2023-11-09 06:00:00+00:00;20221109;72250;1667974950;0.3370295
7497;2023-11-09 07:00:00+00:00;20221109;82250;1667978550;0.37228125
7498;2023-11-09 08:00:00+00:00;20221109;92250;1667982150;0.4189825
7499;2023-11-09 09:00:00+00:00;20221109;102250;1667985750;0.2912885
7500;2023-11-09 10:00:00+00:00;20221109;112250;1667989350;1.36968475
7501;2023-11-09 11:00:00+00:00;20221109;122250;1667992950;1.01325
7502;2023-11-09 12:00:00+00:00;20221109;132250;1667996550;0.821394
7503;2023-11-09 13:00:00+00:00;20221109;142250;1668000150;0.50730975
7504;2023-11-09 14:00:00+00:00;20221109;152250;1668003750;0.54648625
7505;2023-11-09 15:00:00+00:00;20221109;162250;1668007350;0.51612525
7506;2023-11-09 16:00:00+00:00;20221109;172250;1668010950;0.55661925
7507;2023-11-09 17:00:00+00:00;20221109;182250;1668014550;0.5259205
7508;2023-11-09 18:00:00+00:00;20221109;192250;1668018150;0.687437
7509;2023-11-09 19:00:00+00:00;20221109;202250;1668021750;0.87665725
7510;2023-11-09 20:00:00+00:00;20221109;212250;1668025350;0.713773
7511;2023-11-09 21:00:00+00:00;20221109;222250;1668028950;0.62400175
7512;2023-11-09 22:00:00+00:00;20221109;232250;1668032550;0.35699425
7513;2023-11-09 23:00:00+00:00;20221110;2250;1668036150;0.29223875
7514;2023-11-10 00:00:00+00:00;20221110;12250;1668039750;0.291069
7515;2023-11-10 01:00:00+00:00;20221110;22250;1668043350;0.262991
7516;2023-11-10 02:00:00+00:00;20221110;32250;1668046950;0.2769695
7517;2023-11-10 03:00:00+00:00;20221110;42250;1668050550;0.27740475
7518;2023-11-10 04:00:00+00:00;20221110;52250;1668054150;0.29065475
7519;2023-11-10 05:00:00+00:00;20221110;62250;1668057750;0.395992
7520;2023-11-10 06:00:00+00:00;20221110;72250;1668061350;0.33689025
7521;2023-11-10 07:00:00+00:00;20221110;82250;1668064950;0.29539075
7522;2023-11-10 08:00:00+00:00;20221110;92250;1668068550;0.2888565
7523;2023-11-10 09:00:00+00:00;20221110;102250;1668072150;0.28600425
7524;2023-11-10 10:00:00+00:00;20221110;112250;1668075750;0.3242725
7525;2023-11-10 11:00:00+00:00;20221110;122250;1668079350;0.52668725
7526;2023-11-10 12:00:00+00:00;20221110;132250;1668082950;0.5515645
7527;2023-11-10 13:00:00+00:00;20221110;142250;1668086550;0.5033525
7528;2023-11-10 14:00:00+00:00;20221110;152250;1668090150;0.48786125
7529;2023-11-10 15:00:00+00:00;20221110;162250;1668093750;0.55172875
7530;2023-11-10 16:00:00+00:00;20221110;172250;1668097350;0.554169
7531;2023-11-10 17:00:00+00:00;20221110;182250;1668100950;0.971033
7532;2023-11-10 18:00:00+00:00;20221110;192250;1668104550;0.77533225
7533;2023-11-10 19:00:00+00:00;20221110;202250;1668108150;0.7175405
7534;2023-11-10 20:00:00+00:00;20221110;212250;1668111750;0.61332625
7535;2023-11-10 21:00:00+00:00;20221110;222250;1668115350;0.50711125
7536;2023-11-10 22:00:00+00:00;20221110;232250;1668118950;0.484744
7537;2023-11-10 23:00:00+00:00;20221111;2250;1668122550;0.55990175
7538;2023-11-11 00:00:00+00:00;20221111;12250;1668126150;0.3221295
7539;2023-11-11 01:00:00+00:00;20221111;22250;1668129750;0.2713075
7540;2023-11-11 02:00:00+00:00;20221111;32250;1668133350;0.30590825
7541;2023-11-11 03:00:00+00:00;20221111;42250;1668136950;0.28574275
7542;2023-11-11 04:00:00+00:00;20221111;52250;1668140550;0.321456
7543;2023-11-11 05:00:00+00:00;20221111;62250;1668144150;0.44891575
7544;2023-11-11 06:00:00+00:00;20221111;72250;1668147750;0.41617475
7545;2023-11-11 07:00:00+00:00;20221111;82250;1668151350;0.383707
7546;2023-11-11 08:00:00+00:00;20221111;92250;1668154950;0.36741225
7547;2023-11-11 09:00:00+00:00;20221111;102250;1668158550;0.34570225
7548;2023-11-11 10:00:00+00:00;20221111;112250;1668162150;0.36234475
7549;2023-11-11 11:00:00+00:00;20221111;122250;1668165750;0.3362115
7550;2023-11-11 12:00:00+00:00;20221111;132250;1668169350;0.89303275
7551;2023-11-11 13:00:00+00:00;20221111;142250;1668172950;1.18499525
7552;2023-11-11 14:00:00+00:00;20221111;152250;1668176550;0.68084925
7553;2023-11-11 15:00:00+00:00;20221111;162250;1668180150;0.41123575
7554;2023-11-11 16:00:00+00:00;20221111;172250;1668183750;0.351684
7555;2023-11-11 17:00:00+00:00;20221111;182250;1668187350;0.37977875
7556;2023-11-11 18:00:00+00:00;20221111;192250;1668190950;0.71760475
7557;2023-11-11 19:00:00+00:00;20221111;202250;1668194550;0.80139525
7558;2023-11-11 20:00:00+00:00;20221111;212250;1668198150;0.60383625
7559;2023-11-11 21:00:00+00:00;20221111;222250;1668201750;0.53973025
7560;2023-11-11 22:00:00+00:00;20221111;232250;1668205350;0.5789645
7561;2023-11-11 23:00:00+00:00;20221112;2250;1668208950;0.409728
7562;2023-11-12 00:00:00+00:00;20221112;12250;1668212550;0.368813
7563;2023-11-12 01:00:00+00:00;20221112;22250;1668216150;0.3239495
7564;2023-11-12 02:00:00+00:00;20221112;32250;1668219750;0.265186
7565;2023-11-12 03:00:00+00:00;20221112;42250;1668223350;0.269988
7566;2023-11-12 04:00:00+00:00;20221112;52250;1668226950;0.27815325
7567;2023-11-12 05:00:00+00:00;20221112;62250;1668230550;0.274596
7568;2023-11-12 06:00:00+00:00;20221112;72250;1668234150;0.3130565
7569;2023-11-12 07:00:00+00:00;20221112;82250;1668237750;0.30834375
7570;2023-11-12 08:00:00+00:00;20221112;92250;1668241350;0.459735
7571;2023-11-12 09:00:00+00:00;20221112;102250;1668244950;0.45644275
7572;2023-11-12 10:00:00+00:00;20221112;112250;1668248550;0.3618065
7573;2023-11-12 11:00:00+00:00;20221112;122250;1668252150;0.30024225
7574;2023-11-12 12:00:00+00:00;20221112;132250;1668255750;0.28327875
7575;2023-11-12 13:00:00+00:00;20221112;142250;1668259350;0.2795815
7576;2023-11-12 14:00:00+00:00;20221112;152250;1668262950;0.76443725
7577;2023-11-12 15:00:00+00:00;20221112;162250;1668266550;0.3513845
7578;2023-11-12 16:00:00+00:00;20221112;172250;1668270150;0.698003
7579;2023-11-12 17:00:00+00:00;20221112;182250;1668273750;0.73386075
7580;2023-11-12 18:00:00+00:00;20221112;192250;1668277350;0.8104255
7581;2023-11-12 19:00:00+00:00;20221112;202250;1668280950;0.86101125
7582;2023-11-12 20:00:00+00:00;20221112;212250;1668284550;0.80090925
7583;2023-11-12 21:00:00+00:00;20221112;222250;1668288150;0.70914125
7584;2023-11-12 22:00:00+00:00;20221112;232250;1668291750;0.765522
7585;2023-11-12 23:00:00+00:00;20221113;2250;1668295350;0.38435775
7586;2023-11-13 00:00:00+00:00;20221113;12250;1668298950;0.2948215
7587;2023-11-13 01:00:00+00:00;20221113;22250;1668302550;0.29374225
7588;2023-11-13 02:00:00+00:00;20221113;32250;1668306150;0.29393375
7589;2023-11-13 03:00:00+00:00;20221113;42250;1668309750;0.2903965
7590;2023-11-13 04:00:00+00:00;20221113;52250;1668313350;0.2823555
7591;2023-11-13 05:00:00+00:00;20221113;62250;1668316950;0.2749065
7592;2023-11-13 06:00:00+00:00;20221113;72250;1668320550;0.2951435
7593;2023-11-13 07:00:00+00:00;20221113;82250;1668324150;0.3901325
7594;2023-11-13 08:00:00+00:00;20221113;92250;1668327750;0.361963
7595;2023-11-13 09:00:00+00:00;20221113;102250;1668331350;0.31023475
7596;2023-11-13 10:00:00+00:00;20221113;112250;1668334950;0.2820355
7597;2023-11-13 11:00:00+00:00;20221113;122250;1668338550;0.4098145
7598;2023-11-13 12:00:00+00:00;20221113;132250;1668342150;0.29021375
7599;2023-11-13 13:00:00+00:00;20221113;142250;1668345750;0.54948375
7600;2023-11-13 14:00:00+00:00;20221113;152250;1668349350;0.49800825
7601;2023-11-13 15:00:00+00:00;20221113;162250;1668352950;0.60962475
7602;2023-11-13 16:00:00+00:00;20221113;172250;1668356550;0.6937805
7603;2023-11-13 17:00:00+00:00;20221113;182250;1668360150;1.38042275
7604;2023-11-13 18:00:00+00:00;20221113;192250;1668363750;0.58700525
7605;2023-11-13 19:00:00+00:00;20221113;202250;1668367350;0.64617625
7606;2023-11-13 20:00:00+00:00;20221113;212250;1668370950;0.59775025
7607;2023-11-13 21:00:00+00:00;20221113;222250;1668374550;0.45451625
7608;2023-11-13 22:00:00+00:00;20221113;232250;1668378150;0.33385775
7609;2023-11-13 23:00:00+00:00;20221114;2250;1668381750;0.2926005
7610;2023-11-14 00:00:00+00:00;20221114;12250;1668385350;0.292777
7611;2023-11-14 01:00:00+00:00;20221114;22250;1668388950;0.2889825
7612;2023-11-14 02:00:00+00:00;20221114;32250;1668392550;0.2814145
7613;2023-11-14 03:00:00+00:00;20221114;42250;1668396150;0.25027525
7614;2023-11-14 04:00:00+00:00;20221114;52250;1668399750;0.284063
7615;2023-11-14 05:00:00+00:00;20221114;62250;1668403350;0.39295675
7616;2023-11-14 06:00:00+00:00;20221114;72250;1668406950;0.40124425
7617;2023-11-14 07:00:00+00:00;20221114;82250;1668410550;0.472935
7618;2023-11-14 08:00:00+00:00;20221114;92250;1668414150;0.4476935
7619;2023-11-14 09:00:00+00:00;20221114;102250;1668417750;0.429741
7620;2023-11-14 10:00:00+00:00;20221114;112250;1668421350;0.410407
7621;2023-11-14 11:00:00+00:00;20221114;122250;1668424950;0.30431875
7622;2023-11-14 12:00:00+00:00;20221114;132250;1668428550;0.2899385
7623;2023-11-14 13:00:00+00:00;20221114;142250;1668432150;0.2836535
7624;2023-11-14 14:00:00+00:00;20221114;152250;1668435750;0.31968375
7625;2023-11-14 15:00:00+00:00;20221114;162250;1668439350;0.5479485
7626;2023-11-14 16:00:00+00:00;20221114;172250;1668442950;0.4269715
7627;2023-11-14 17:00:00+00:00;20221114;182250;1668446550;0.483117
7628;2023-11-14 18:00:00+00:00;20221114;192250;1668450150;1.1982635
7629;2023-11-14 19:00:00+00:00;20221114;202250;1668453750;0.5683755
7630;2023-11-14 20:00:00+00:00;20221114;212250;1668457350;0.4403555
7631;2023-11-14 21:00:00+00:00;20221114;222250;1668460950;0.37245475
7632;2023-11-14 22:00:00+00:00;20221114;232250;1668464550;0.26606675
7633;2023-11-14 23:00:00+00:00;20221115;2250;1668468150;0.1890245
7634;2023-11-15 00:00:00+00:00;20221115;12250;1668471750;0.1853995
7635;2023-11-15 01:00:00+00:00;20221115;22250;1668475350;0.15731275
7636;2023-11-15 02:00:00+00:00;20221115;32250;1668478950;0.160596
7637;2023-11-15 03:00:00+00:00;20221115;42250;1668482550;0.19641625
7638;2023-11-15 04:00:00+00:00;20221115;52250;1668486150;0.19554475
7639;2023-11-15 05:00:00+00:00;20221115;62250;1668489750;0.554514
7640;2023-11-15 06:00:00+00:00;20221115;72250;1668493350;0.35394
7641;2023-11-15 07:00:00+00:00;20221115;82250;1668496950;0.32377275
7642;2023-11-15 08:00:00+00:00;20221115;92250;1668500550;0.3909365
7643;2023-11-15 09:00:00+00:00;20221115;102250;1668504150;0.204071
7644;2023-11-15 10:00:00+00:00;20221115;112250;1668507750;0.16933425
7645;2023-11-15 11:00:00+00:00;20221115;122250;1668511350;0.16645575
7646;2023-11-15 12:00:00+00:00;20221115;132250;1668514950;0.2045595
7647;2023-11-15 13:00:00+00:00;20221115;142250;1668518550;0.636133
7648;2023-11-15 14:00:00+00:00;20221115;152250;1668522150;0.3730255
7649;2023-11-15 15:00:00+00:00;20221115;162250;1668525750;0.2389785
7650;2023-11-15 16:00:00+00:00;20221115;172250;1668529350;0.34379875
7651;2023-11-15 17:00:00+00:00;20221115;182250;1668532950;1.1893945
7652;2023-11-15 18:00:00+00:00;20221115;192250;1668536550;1.25150625
7653;2023-11-15 19:00:00+00:00;20221115;202250;1668540150;0.69659825
7654;2023-11-15 20:00:00+00:00;20221115;212250;1668543750;0.682893
7655;2023-11-15 21:00:00+00:00;20221115;222250;1668547350;0.72754725
7656;2023-11-15 22:00:00+00:00;20221115;232250;1668550950;0.593577
7657;2023-11-15 23:00:00+00:00;20221116;2250;1668554550;0.4304715
7658;2023-11-16 00:00:00+00:00;20221116;12250;1668558150;0.2735865
7659;2023-11-16 01:00:00+00:00;20221116;22250;1668561750;0.2847085
7660;2023-11-16 02:00:00+00:00;20221116;32250;1668565350;0.28430925
7661;2023-11-16 03:00:00+00:00;20221116;42250;1668568950;0.32866025
7662;2023-11-16 04:00:00+00:00;20221116;52250;1668572550;0.38731675
7663;2023-11-16 05:00:00+00:00;20221116;62250;1668576150;0.67869775
7664;2023-11-16 06:00:00+00:00;20221116;72250;1668579750;0.87393875
7665;2023-11-16 07:00:00+00:00;20221116;82250;1668583350;0.2947925
7666;2023-11-16 08:00:00+00:00;20221116;92250;1668586950;0.5402545
7667;2023-11-16 09:00:00+00:00;20221116;102250;1668590550;0.77006975
7668;2023-11-16 10:00:00+00:00;20221116;112250;1668594150;0.39285075
7669;2023-11-16 11:00:00+00:00;20221116;122250;1668597750;0.461845
7670;2023-11-16 12:00:00+00:00;20221116;132250;1668601350;0.36675475
7671;2023-11-16 13:00:00+00:00;20221116;142250;1668604950;0.2864035
7672;2023-11-16 14:00:00+00:00;20221116;152250;1668608550;0.304888
7673;2023-11-16 15:00:00+00:00;20221116;162250;1668612150;0.573126
7674;2023-11-16 16:00:00+00:00;20221116;172250;1668615750;0.29251175
7675;2023-11-16 17:00:00+00:00;20221116;182250;1668619350;1.006844
7676;2023-11-16 18:00:00+00:00;20221116;192250;1668622950;0.81173775
7677;2023-11-16 19:00:00+00:00;20221116;202250;1668626550;0.58714625
7678;2023-11-16 20:00:00+00:00;20221116;212250;1668630150;0.53484425
7679;2023-11-16 21:00:00+00:00;20221116;222250;1668633750;0.28443225
7680;2023-11-16 22:00:00+00:00;20221116;232250;1668637350;0.27322275
7681;2023-11-16 23:00:00+00:00;20221117;2250;1668640950;0.28785925
7682;2023-11-17 00:00:00+00:00;20221117;12250;1668644550;0.284148
7683;2023-11-17 01:00:00+00:00;20221117;22250;1668648150;0.28417975
7684;2023-11-17 02:00:00+00:00;20221117;32250;1668651750;0.26301275
7685;2023-11-17 03:00:00+00:00;20221117;42250;1668655350;0.2688975
7686;2023-11-17 04:00:00+00:00;20221117;52250;1668658950;0.29104625
7687;2023-11-17 05:00:00+00:00;20221117;62250;1668662550;0.337743
7688;2023-11-17 06:00:00+00:00;20221117;72250;1668666150;0.76567575
7689;2023-11-17 07:00:00+00:00;20221117;82250;1668669750;0.46209475
7690;2023-11-17 08:00:00+00:00;20221117;92250;1668673350;0.2944295
7691;2023-11-17 09:00:00+00:00;20221117;102250;1668676950;0.27842425
7692;2023-11-17 10:00:00+00:00;20221117;112250;1668680550;0.2665005
7693;2023-11-17 11:00:00+00:00;20221117;122250;1668684150;0.25910125
7694;2023-11-17 12:00:00+00:00;20221117;132250;1668687750;0.29325575
7695;2023-11-17 13:00:00+00:00;20221117;142250;1668691350;0.3914625
7696;2023-11-17 14:00:00+00:00;20221117;152250;1668694950;0.7556205
7697;2023-11-17 15:00:00+00:00;20221117;162250;1668698550;0.51857225
7698;2023-11-17 16:00:00+00:00;20221117;172250;1668702150;1.06101475
7699;2023-11-17 17:00:00+00:00;20221117;182250;1668705750;1.38014675
7700;2023-11-17 18:00:00+00:00;20221117;192250;1668709350;0.54165775
7701;2023-11-17 19:00:00+00:00;20221117;202250;1668712950;0.65536625
7702;2023-11-17 20:00:00+00:00;20221117;212250;1668716550;0.579748
